afsc,label,text_norm,source_doc,evidence,page,chunk_idx,extractor_version
21A,A,Adapt to rapidly changing mission requirements and operational environments,llm,Adapt to rapidly changing mission requirements and operational environments,,1,llm_v0
21A,A,"Maintain strict compliance with safety, quality, and regulatory standards",llm,"Maintain strict compliance with safety, quality, and regulatory standards",,1,llm_v0
21A,A,Manage multiple concurrent programs and projects effectively,llm,Manage multiple concurrent programs and projects effectively,,1,llm_v0
21A,A,Coordinate and collaborate across organizations and external partners,llm,Coordinate and collaborate across organizations and external partners,,1,llm_v0
21A,A,Drive continuous improvement and implement corrective actions,llm,Drive continuous improvement and implement corrective actions,,1,llm_v0
21A,A,"Exercise critical thinking and solve complex, ambiguous problems",llm,"Exercise critical thinking and solve complex, ambiguous problems",,1,llm_v0
21A,A,Operate effectively in deployed and combat support environments,llm,Operate effectively in deployed and combat support environments,,1,llm_v0
21A,K,Maintenance management procedures,llm,Maintenance management procedures,,2,llm_v0
21A,K,Personnel management procedures,llm,Personnel management procedures,,2,llm_v0
21A,K,Organizational and mission requirements,llm,Organizational and mission requirements,,2,llm_v0
21A,K,Capabilities and limitations of aircraft systems and components,llm,Capabilities and limitations of aircraft systems and components,,2,llm_v0
21A,K,Basic operating principles of aircraft systems and components,llm,Basic operating principles of aircraft systems and components,,2,llm_v0
21A,K,Theory of flight,llm,Theory of flight,,2,llm_v0
21A,K,Airframe construction,llm,Airframe construction,,2,llm_v0
21A,K,Life cycle sustainment principles,llm,Life cycle sustainment principles,,2,llm_v0
21A,K,Quality assurance principles,llm,Quality assurance principles,,2,llm_v0
21A,K,Supply systems and processes,llm,Supply systems and processes,,2,llm_v0
21A,K,Transportation systems and processes,llm,Transportation systems and processes,,2,llm_v0
21A,K,Logistics planning principles,llm,Logistics planning principles,,2,llm_v0
21A,K,Contracting principles,llm,Contracting principles,,2,llm_v0
21A,K,Flying operations fundamentals (as related to maintenance units),llm,Flying operations fundamentals (as related to maintenance units),,2,llm_v0
21A,K,Munitions operations fundamentals,llm,Munitions operations fundamentals,,2,llm_v0
21A,K,Unit operations related to aircraft maintenance,llm,Unit operations related to aircraft maintenance,,2,llm_v0
21A,S,Manage weapons system programs,llm,Manage weapons system programs,,2,llm_v0
21A,S,Manage funding for depot maintenance workloads,llm,Manage funding for depot maintenance workloads,,2,llm_v0
21A,S,Manage transportation distribution systems,llm,Manage transportation distribution systems,,2,llm_v0
21A,S,Conduct logistics tests and evaluations for new acquisition programs,llm,Conduct logistics tests and evaluations for new acquisition programs,,2,llm_v0
21A,S,Manage and oversee aircraft modifications,llm,Manage and oversee aircraft modifications,,2,llm_v0
21A,S,Apply maintenance and personnel management procedures in operations,llm,Apply maintenance and personnel management procedures in operations,,2,llm_v0
21A,S,Plan and execute life-cycle sustainment activities,llm,Plan and execute life-cycle sustainment activities,,2,llm_v0
21A,S,Implement quality assurance procedures within maintenance units,llm,Implement quality assurance procedures within maintenance units,,2,llm_v0
21A,S,"Coordinate supply, transportation, logistics plans, contracting, and flying operations support",llm,"Coordinate supply, transportation, logistics plans, contracting, and flying operations support",,2,llm_v0
21A,S,Supervise and manage aircraft maintenance activities,llm,Supervise and manage aircraft maintenance activities,,2,llm_v0
21A,S,Develop and manage logistics plans for unit operations,llm,Develop and manage logistics plans for unit operations,,2,llm_v0
21A,A,Lead and manage personnel and maintenance units,llm,Lead and manage personnel and maintenance units,,2,llm_v0
21A,A,Analyze and evaluate aircraft system capabilities and limitations,llm,Analyze and evaluate aircraft system capabilities and limitations,,2,llm_v0
21A,A,"Integrate logistics functions across supply, transportation, and contracting",llm,"Integrate logistics functions across supply, transportation, and contracting",,2,llm_v0
21A,A,Allocate resources and prioritize funding for maintenance workloads,llm,Allocate resources and prioritize funding for maintenance workloads,,2,llm_v0
21A,A,Assess and ensure compliance with organizational and mission requirements,llm,Assess and ensure compliance with organizational and mission requirements,,2,llm_v0
21A,A,Interpret theory of flight and airframe construction to inform maintenance decisions,llm,Interpret theory of flight and airframe construction to inform maintenance decisions,,2,llm_v0
21A,A,Oversee testing and evaluation of logistics aspects in acquisitions,llm,Oversee testing and evaluation of logistics aspects in acquisitions,,2,llm_v0
21A,A,Manage complex programs and modifications across the aircraft lifecycle,llm,Manage complex programs and modifications across the aircraft lifecycle,,2,llm_v0
21A,A,Maintain quality standards and drive continuous improvement in maintenance operations,llm,Maintain quality standards and drive continuous improvement in maintenance operations,,2,llm_v0
21A,A,Coordinate with flying operations and munitions to support mission readiness,llm,Coordinate with flying operations and munitions to support mission readiness,,2,llm_v0
21M,K,Principles of munitions and missile maintenance and modification,llm,Principles of munitions and missile maintenance and modification,,0,llm_v0
21M,K,"Characteristics and support requirements of conventional munitions, nuclear weapons, and ICBM systems",llm,"Characteristics and support requirements of conventional munitions, nuclear weapons, and ICBM systems",,0,llm_v0
21M,K,Explosives and nuclear safety criteria and site planning principles,llm,Explosives and nuclear safety criteria and site planning principles,,0,llm_v0
21M,K,Integrated logistics support (ILS) concepts and maintenance support structures,llm,Integrated logistics support (ILS) concepts and maintenance support structures,,0,llm_v0
21M,K,"Munitions storage, distribution, and accountability practices",llm,"Munitions storage, distribution, and accountability practices",,0,llm_v0
21M,K,Maintenance production management and materiel/resource management,llm,Maintenance production management and materiel/resource management,,0,llm_v0
21M,K,Risk management in weapons and missile operations,llm,Risk management in weapons and missile operations,,0,llm_v0
21M,K,Training program standards and operational system support requirements,llm,Training program standards and operational system support requirements,,0,llm_v0
21M,K,Functions of nuclear-certified support vehicles and equipment,llm,Functions of nuclear-certified support vehicles and equipment,,0,llm_v0
21M,S,Formulating maintenance procedures for munitions and missile systems,llm,Formulating maintenance procedures for munitions and missile systems,,0,llm_v0
21M,S,Building integrated logistics support plans and developing maintenance support structures,llm,Building integrated logistics support plans and developing maintenance support structures,,0,llm_v0
21M,S,Managing storage and distribution of Air Force munitions,llm,Managing storage and distribution of Air Force munitions,,0,llm_v0
21M,S,Establishing training requirements and operational support standards,llm,Establishing training requirements and operational support standards,,0,llm_v0
21M,S,Identifying system deficiencies and implementing upgrades to meet mission and safety needs,llm,Identifying system deficiencies and implementing upgrades to meet mission and safety needs,,0,llm_v0
21M,S,Assessing operational requirements and environmental factors,llm,Assessing operational requirements and environmental factors,,0,llm_v0
21M,S,"Advising commanders on risks associated with munitions, nuclear weapons, and missile operations",llm,"Advising commanders on risks associated with munitions, nuclear weapons, and missile operations",,0,llm_v0
